,speed,speed,speed,speed,occupancy,occupancy,occupancy,occupancy,S_vol,S_vol,S_vol,S_vol,S_speed,S_speed,S_speed,S_speed,L_vol,L_vol,L_vol,L_vol,L_speed,L_speed,L_speed,L_speed,T_vol,T_vol,T_vol,T_vol,T_speed,T_speed,T_speed,T_speed
19:27,103.0,95.0,93.0,96.0,7.0,6.0,8.0,6.0,25.0,20.0,15.0,13.0,102.0,94.0,92.0,91.0,0.0,0.0,1.0,2.0,0.0,0.0,85.0,120.0,0.0,0.0,2.0,1.0,0.0,0.0,97.0,102.0
19:28,100.0,97.0,98.0,98.0,6.0,6.0,6.0,4.0,20.0,17.0,9.0,11.0,99.0,96.0,96.0,96.0,0.0,2.0,2.0,0.0,0.0,101.0,100.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,104.0,112.0
19:29,98.0,89.0,92.0,90.0,6.0,9.0,5.0,7.0,23.0,18.0,11.0,17.0,97.0,90.0,92.0,90.0,0.0,1.0,3.0,0.0,0.0,85.0,91.0,0.0,0.0,1.0,0.0,1.0,0.0,74.0,0.0,88.0
19:30,103.0,97.0,90.0,98.0,5.0,9.0,5.0,3.0,19.0,25.0,15.0,11.0,102.0,96.0,89.0,97.0,0.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:31,106.0,97.0,97.0,79.0,5.0,6.0,7.0,6.0,18.0,18.0,9.0,4.0,105.0,97.0,97.0,82.0,0.0,1.0,5.0,4.0,0.0,90.0,94.0,69.0,0.0,0.0,1.0,1.0,0.0,0.0,104.0,103.0
19:32,96.0,91.0,91.0,93.0,8.0,8.0,8.0,4.0,27.0,26.0,15.0,10.0,95.0,90.0,89.0,93.0,0.0,0.0,3.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,104.0,92.0
19:33,102.0,96.0,89.0,96.0,9.0,7.0,9.0,3.0,30.0,16.0,18.0,7.0,101.0,97.0,89.0,98.0,0.0,3.0,1.0,0.0,0.0,88.0,79.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,90.0,78.0
19:34,94.0,94.0,89.0,82.0,10.0,10.0,11.0,11.0,29.0,25.0,17.0,13.0,94.0,93.0,88.0,81.0,0.0,1.0,1.0,1.0,0.0,98.0,90.0,80.0,1.0,1.0,4.0,4.0,91.0,91.0,90.0,84.0
19:35,101.0,97.0,93.0,94.0,8.0,8.0,7.0,8.0,25.0,26.0,11.0,11.0,100.0,96.0,91.0,95.0,1.0,0.0,2.0,3.0,102.0,0.0,91.0,87.0,0.0,0.0,2.0,2.0,0.0,0.0,103.0,97.0
19:36,104.0,101.0,99.0,95.0,5.0,9.0,8.0,4.0,20.0,18.0,20.0,8.0,103.0,102.0,98.0,94.0,0.0,2.0,3.0,1.0,0.0,94.0,101.0,79.0,0.0,2.0,0.0,1.0,0.0,95.0,0.0,111.0
19:37,102.0,94.0,90.0,105.0,9.0,9.0,10.0,4.0,30.0,20.0,17.0,12.0,101.0,95.0,90.0,105.0,0.0,3.0,3.0,1.0,0.0,87.0,84.0,104.0,0.0,0.0,2.0,0.0,0.0,0.0,98.0,0.0
19:38,102.0,94.0,92.0,89.0,7.0,7.0,7.0,6.0,23.0,22.0,18.0,11.0,101.0,94.0,91.0,87.0,1.0,1.0,2.0,3.0,104.0,90.0,95.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:39,100.0,98.0,97.0,90.0,8.0,7.0,9.0,6.0,29.0,20.0,17.0,14.0,99.0,97.0,96.0,89.0,0.0,0.0,3.0,1.0,0.0,0.0,91.0,89.0,0.0,1.0,1.0,0.0,0.0,104.0,113.0,0.0
19:40,100.0,96.0,90.0,90.0,7.0,8.0,11.0,5.0,26.0,24.0,16.0,15.0,99.0,95.0,88.0,89.0,0.0,0.0,3.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,99.0,0.0
19:41,98.0,98.0,96.0,93.0,9.0,9.0,8.0,5.0,29.0,23.0,18.0,14.0,97.0,97.0,95.0,93.0,0.0,1.0,2.0,1.0,0.0,106.0,89.0,86.0,0.0,1.0,1.0,0.0,0.0,98.0,109.0,0.0
19:42,102.0,93.0,91.0,90.0,7.0,11.0,6.0,8.0,25.0,25.0,19.0,15.0,102.0,93.0,90.0,89.0,1.0,2.0,0.0,2.0,98.0,86.0,0.0,96.0,0.0,1.0,0.0,1.0,0.0,89.0,0.0,89.0
19:43,103.0,100.0,99.0,92.0,5.0,7.0,6.0,6.0,17.0,21.0,11.0,11.0,102.0,99.0,98.0,92.0,0.0,1.0,3.0,1.0,0.0,101.0,96.0,89.0,0.0,0.0,1.0,2.0,0.0,0.0,114.0,93.0
19:44,92.0,87.0,85.0,90.0,10.0,11.0,9.0,9.0,33.0,30.0,19.0,18.0,91.0,86.0,85.0,90.0,0.0,0.0,1.0,2.0,0.0,0.0,78.0,92.0,0.0,0.0,1.0,1.0,0.0,0.0,88.0,83.0
19:45,99.0,96.0,89.0,98.0,9.0,9.0,8.0,8.0,31.0,21.0,17.0,20.0,98.0,96.0,87.0,98.0,0.0,3.0,1.0,1.0,0.0,92.0,97.0,101.0,0.0,0.0,1.0,1.0,0.0,0.0,103.0,89.0
19:46,103.0,97.0,98.0,100.0,8.0,8.0,7.0,5.0,27.0,17.0,17.0,10.0,102.0,96.0,97.0,99.0,0.0,2.0,3.0,1.0,0.0,98.0,97.0,100.0,0.0,1.0,0.0,1.0,0.0,104.0,0.0,103.0
19:47,106.0,97.0,94.0,89.0,7.0,9.0,6.0,7.0,24.0,29.0,12.0,16.0,106.0,96.0,94.0,88.0,1.0,0.0,2.0,0.0,92.0,0.0,91.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,86.0,97.0
19:48,98.0,98.0,92.0,97.0,10.0,12.0,8.0,7.0,33.0,27.0,20.0,19.0,97.0,97.0,92.0,96.0,0.0,4.0,2.0,0.0,0.0,97.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:49,97.0,97.0,91.0,96.0,8.0,8.0,6.0,5.0,27.0,21.0,13.0,14.0,96.0,96.0,90.0,95.0,0.0,1.0,2.0,1.0,0.0,101.0,91.0,104.0,0.0,1.0,0.0,0.0,0.0,103.0,0.0,0.0
19:50,95.0,86.0,91.0,95.0,9.0,8.0,9.0,5.0,28.0,24.0,16.0,11.0,94.0,85.0,89.0,95.0,0.0,0.0,3.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,98.0,88.0
19:51,102.0,98.0,96.0,99.0,5.0,7.0,7.0,5.0,19.0,20.0,10.0,10.0,101.0,98.0,96.0,101.0,0.0,2.0,3.0,2.0,0.0,97.0,95.0,93.0,0.0,0.0,2.0,1.0,0.0,0.0,94.0,80.0
19:52,104.0,94.0,95.0,97.0,6.0,8.0,5.0,5.0,22.0,19.0,9.0,9.0,103.0,94.0,92.0,102.0,0.0,1.0,1.0,0.0,0.0,92.0,102.0,0.0,0.0,1.0,2.0,2.0,0.0,90.0,101.0,72.0
19:53,96.0,94.0,89.0,90.0,8.0,11.0,8.0,5.0,27.0,27.0,11.0,15.0,95.0,94.0,87.0,89.0,0.0,2.0,5.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,0.0
19:54,96.0,89.0,86.0,92.0,10.0,9.0,10.0,9.0,33.0,23.0,17.0,20.0,95.0,89.0,85.0,92.0,0.0,1.0,3.0,1.0,0.0,82.0,85.0,83.0,0.0,0.0,2.0,1.0,0.0,0.0,86.0,86.0
19:55,103.0,94.0,102.0,98.0,6.0,6.0,6.0,4.0,22.0,19.0,9.0,11.0,102.0,93.0,104.0,97.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,97.0,0.0
19:56,101.0,96.0,91.0,87.0,4.0,7.0,6.0,5.0,16.0,20.0,17.0,8.0,100.0,94.0,90.0,89.0,0.0,1.0,1.0,3.0,0.0,120.0,103.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:57,99.0,91.0,88.0,99.0,8.0,9.0,6.0,5.0,29.0,26.0,15.0,14.0,98.0,91.0,87.0,98.0,0.0,1.0,1.0,0.0,0.0,89.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:58,102.0,99.0,90.0,92.0,6.0,8.0,8.0,6.0,22.0,25.0,14.0,9.0,101.0,98.0,91.0,97.0,0.0,0.0,3.0,1.0,0.0,0.0,82.0,84.0,0.0,0.0,1.0,2.0,0.0,0.0,84.0,73.0
19:59,101.0,102.0,95.0,93.0,5.0,5.0,11.0,9.0,18.0,20.0,12.0,11.0,100.0,101.0,94.0,92.0,1.0,0.0,1.0,2.0,102.0,0.0,96.0,94.0,0.0,0.0,7.0,4.0,0.0,0.0,96.0,95.0
20:00,97.0,99.0,91.0,82.0,8.0,8.0,7.0,8.0,26.0,20.0,17.0,18.0,96.0,99.0,90.0,81.0,0.0,2.0,1.0,1.0,0.0,95.0,90.0,92.0,0.0,1.0,0.0,0.0,0.0,106.0,0.0,0.0
